   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
   1.0000000e+01   1.0000000e+01   1.0000000e+01
